2022-06-19/23:23:44		 phishing_20220619_232117.csv: File loaded successfully!!
2022-06-20/02:53:07		 phishing_20220620_025304.csv: File loaded successfully!!
2022-06-20/02:53:07		 phishing_20220620_025304.csv: File loaded successfully!!
2022-06-20/02:53:07		 phishing_20220620_025304.csv: File loaded successfully!!
2022-06-20/02:53:07		 phishing_20220620_025304.csv: File loaded successfully!!
2022-06-20/02:53:07		 phishing_20220620_025304.csv: File loaded successfully!!
2022-06-20/02:53:07		 phishing_20220620_025304.csv: File loaded successfully!!
2022-06-20/02:53:07		 phishing_20220620_025304.csv: File loaded successfully!!
2022-06-20/02:59:30		 phishing_20220620_025928.csv: File loaded successfully!!
2022-06-20/02:59:30		 phishing_20220620_025928.csv: File loaded successfully!!
2022-06-20/02:59:30		 phishing_20220620_025928.csv: File loaded successfully!!
2022-06-20/02:59:30		 phishing_20220620_025928.csv: File loaded successfully!!
2022-06-20/02:59:30		 phishing_20220620_025928.csv: File loaded successfully!!
2022-06-20/02:59:30		 phishing_20220620_025928.csv: File loaded successfully!!
2022-06-20/02:59:30		 phishing_20220620_025928.csv: File loaded successfully!!
2022-06-20/02:59:30		 phishing_20220620_025928.csv: File loaded successfully!!
2022-06-20/02:59:30		 phishing_20220620_025928.csv: File loaded successfully!!
2022-06-20/03:05:37		 phishing_20220620_025928.csv: File loaded successfully!!
2022-06-20/03:05:37		 phishing_20220620_025928.csv: File loaded successfully!!
2022-06-20/03:05:37		 phishing_20220620_025928.csv: File loaded successfully!!
2022-06-20/03:05:37		 phishing_20220620_025928.csv: File loaded successfully!!
2022-06-20/03:05:37		 phishing_20220620_025928.csv: File loaded successfully!!
2022-06-20/03:05:37		 phishing_20220620_025928.csv: File loaded successfully!!
2022-06-20/03:05:37		 phishing_20220620_025928.csv: File loaded successfully!!
2022-06-20/03:05:37		 phishing_20220620_025928.csv: File loaded successfully!!
2022-06-20/03:05:37		 phishing_20220620_025928.csv: File loaded successfully!!
2022-06-20/03:05:37		 phishing_20220620_030535.csv: File loaded successfully!!
2022-06-20/03:05:37		 phishing_20220620_030535.csv: File loaded successfully!!
2022-06-20/03:05:37		 phishing_20220620_030535.csv: File loaded successfully!!
2022-06-20/03:05:37		 phishing_20220620_030535.csv: File loaded successfully!!
2022-06-20/03:05:37		 phishing_20220620_030535.csv: File loaded successfully!!
2022-06-20/03:05:37		 phishing_20220620_030535.csv: File loaded successfully!!
2022-06-20/03:05:37		 phishing_20220620_030535.csv: File loaded successfully!!
2022-06-20/03:05:37		 phishing_20220620_030535.csv: File loaded successfully!!
2022-06-20/03:05:37		 phishing_20220620_030535.csv: File loaded successfully!!
2022-06-20/07:24:26		 phishing_20220620_072423.csv: File loaded successfully!!
2022-06-20/07:24:26		 phishing_20220620_072423.csv: File loaded successfully!!
2022-06-20/07:24:26		 phishing_20220620_072423.csv: File loaded successfully!!
2022-06-20/07:24:26		 phishing_20220620_072423.csv: File loaded successfully!!
2022-06-20/07:24:26		 phishing_20220620_072423.csv: File loaded successfully!!
2022-06-20/07:24:26		 phishing_20220620_072423.csv: File loaded successfully!!
2022-06-20/07:24:26		 phishing_20220620_072423.csv: File loaded successfully!!
2022-06-20/07:24:26		 phishing_20220620_072423.csv: File loaded successfully!!
2022-06-20/07:24:27		 phishing_20220620_072423.csv: File loaded successfully!!
2022-06-20/07:27:46		 phishing_20220620_072744.csv: File loaded successfully!!
2022-06-20/07:27:46		 phishing_20220620_072744.csv: File loaded successfully!!
2022-06-20/07:27:46		 phishing_20220620_072744.csv: File loaded successfully!!
2022-06-20/07:27:46		 phishing_20220620_072744.csv: File loaded successfully!!
2022-06-20/07:27:46		 phishing_20220620_072744.csv: File loaded successfully!!
2022-06-20/07:27:46		 phishing_20220620_072744.csv: File loaded successfully!!
2022-06-20/07:27:46		 phishing_20220620_072744.csv: File loaded successfully!!
2022-06-20/07:27:46		 phishing_20220620_072744.csv: File loaded successfully!!
2022-06-20/07:27:46		 phishing_20220620_072744.csv: File loaded successfully!!
2022-06-20/07:37:04		 phishing_20220620_073703.csv: File loaded successfully!!
2022-06-20/07:37:04		 phishing_20220620_073703.csv: File loaded successfully!!
2022-06-20/07:37:04		 phishing_20220620_073703.csv: File loaded successfully!!
2022-06-20/07:37:04		 phishing_20220620_073703.csv: File loaded successfully!!
2022-06-20/07:37:04		 phishing_20220620_073703.csv: File loaded successfully!!
2022-06-20/07:37:04		 phishing_20220620_073703.csv: File loaded successfully!!
2022-06-20/07:37:04		 phishing_20220620_073703.csv: File loaded successfully!!
2022-06-20/07:37:04		 phishing_20220620_073703.csv: File loaded successfully!!
2022-06-20/07:37:04		 phishing_20220620_073703.csv: File loaded successfully!!
2022-06-20/07:41:06		 phishing_20220620_074104.csv: File loaded successfully!!
2022-06-20/07:41:06		 phishing_20220620_074104.csv: File loaded successfully!!
2022-06-20/07:41:06		 phishing_20220620_074104.csv: File loaded successfully!!
2022-06-20/07:41:06		 phishing_20220620_074104.csv: File loaded successfully!!
2022-06-20/07:41:06		 phishing_20220620_074104.csv: File loaded successfully!!
2022-06-20/07:41:06		 phishing_20220620_074104.csv: File loaded successfully!!
2022-06-20/07:41:06		 phishing_20220620_074104.csv: File loaded successfully!!
2022-06-20/07:41:06		 phishing_20220620_074104.csv: File loaded successfully!!
2022-06-20/07:41:06		 phishing_20220620_074104.csv: File loaded successfully!!
2022-06-20/07:47:16		 phishing_20220620_074714.csv: File loaded successfully!!
2022-06-20/07:47:16		 phishing_20220620_074714.csv: File loaded successfully!!
2022-06-20/07:47:16		 phishing_20220620_074714.csv: File loaded successfully!!
2022-06-20/07:47:16		 phishing_20220620_074714.csv: File loaded successfully!!
2022-06-20/07:47:16		 phishing_20220620_074714.csv: File loaded successfully!!
2022-06-20/07:47:16		 phishing_20220620_074714.csv: File loaded successfully!!
2022-06-20/07:47:16		 phishing_20220620_074714.csv: File loaded successfully!!
2022-06-20/07:47:16		 phishing_20220620_074714.csv: File loaded successfully!!
2022-06-20/07:47:16		 phishing_20220620_074714.csv: File loaded successfully!!
2022-06-20/07:49:54		 phishing_20220620_074953.csv: File loaded successfully!!
2022-06-20/07:49:54		 phishing_20220620_074953.csv: File loaded successfully!!
2022-06-20/07:49:54		 phishing_20220620_074953.csv: File loaded successfully!!
2022-06-20/07:49:54		 phishing_20220620_074953.csv: File loaded successfully!!
2022-06-20/07:49:54		 phishing_20220620_074953.csv: File loaded successfully!!
2022-06-20/07:49:55		 phishing_20220620_074953.csv: File loaded successfully!!
2022-06-20/07:49:55		 phishing_20220620_074953.csv: File loaded successfully!!
2022-06-20/07:49:55		 phishing_20220620_074953.csv: File loaded successfully!!
2022-06-20/07:49:55		 phishing_20220620_074953.csv: File loaded successfully!!
2022-06-20/07:53:27		 phishing_20220620_075325.csv: File loaded successfully!!
2022-06-20/07:53:27		 phishing_20220620_075325.csv: File loaded successfully!!
2022-06-20/07:53:27		 phishing_20220620_075325.csv: File loaded successfully!!
2022-06-20/07:53:27		 phishing_20220620_075325.csv: File loaded successfully!!
2022-06-20/07:53:27		 phishing_20220620_075325.csv: File loaded successfully!!
2022-06-20/07:53:27		 phishing_20220620_075325.csv: File loaded successfully!!
2022-06-20/07:53:27		 phishing_20220620_075325.csv: File loaded successfully!!
2022-06-20/07:53:27		 phishing_20220620_075325.csv: File loaded successfully!!
2022-06-20/07:53:27		 phishing_20220620_075325.csv: File loaded successfully!!
2022-06-20/10:50:27		 phishing_20220620_105025.csv: File loaded successfully!!
2022-06-20/10:50:27		 phishing_20220620_105025.csv: File loaded successfully!!
2022-06-20/10:50:27		 phishing_20220620_105025.csv: File loaded successfully!!
2022-06-20/10:50:27		 phishing_20220620_105025.csv: File loaded successfully!!
2022-06-20/10:50:27		 phishing_20220620_105025.csv: File loaded successfully!!
2022-06-20/10:50:27		 phishing_20220620_105025.csv: File loaded successfully!!
2022-06-20/10:50:27		 phishing_20220620_105025.csv: File loaded successfully!!
2022-06-20/10:50:27		 phishing_20220620_105025.csv: File loaded successfully!!
2022-06-20/10:50:27		 phishing_20220620_105025.csv: File loaded successfully!!
2022-06-23/18:13:13		 phishing_20220623_181250.csv: File loaded successfully!!
2022-06-23/18:13:13		 phishing_20220623_181250.csv: File loaded successfully!!
2022-06-23/18:13:13		 phishing_20220623_181250.csv: File loaded successfully!!
2022-06-23/18:13:13		 phishing_20220623_181250.csv: File loaded successfully!!
2022-06-23/18:13:14		 phishing_20220623_181250.csv: File loaded successfully!!
2022-06-23/18:13:14		 phishing_20220623_181250.csv: File loaded successfully!!
2022-06-23/18:13:14		 phishing_20220623_181250.csv: File loaded successfully!!
2022-06-23/18:13:14		 phishing_20220623_181250.csv: File loaded successfully!!
2022-06-23/18:13:14		 phishing_20220623_181250.csv: File loaded successfully!!
2022-06-23/18:15:12		 phishing_20220623_181449.csv: File loaded successfully!!
2022-06-23/18:15:12		 phishing_20220623_181449.csv: File loaded successfully!!
2022-06-23/18:15:13		 phishing_20220623_181449.csv: File loaded successfully!!
2022-06-23/18:15:14		 phishing_20220623_181449.csv: File loaded successfully!!
2022-06-23/18:15:14		 phishing_20220623_181449.csv: File loaded successfully!!
2022-06-23/18:15:15		 phishing_20220623_181449.csv: File loaded successfully!!
2022-06-23/18:15:16		 phishing_20220623_181449.csv: File loaded successfully!!
2022-06-23/18:15:17		 phishing_20220623_181449.csv: File loaded successfully!!
2022-06-23/18:15:17		 phishing_20220623_181449.csv: File loaded successfully!!
2022-06-25/20:43:01		 phishing_20220625_204258.csv: File loaded successfully!!
2022-06-25/20:43:01		 phishing_20220625_204258.csv: File loaded successfully!!
2022-06-25/20:43:01		 phishing_20220625_204258.csv: File loaded successfully!!
2022-06-25/20:43:01		 phishing_20220625_204258.csv: File loaded successfully!!
2022-06-25/20:43:01		 phishing_20220625_204258.csv: File loaded successfully!!
2022-06-25/20:43:01		 phishing_20220625_204258.csv: File loaded successfully!!
2022-06-25/20:43:01		 phishing_20220625_204258.csv: File loaded successfully!!
2022-06-25/20:43:01		 phishing_20220625_204258.csv: File loaded successfully!!
2022-06-25/20:43:01		 phishing_20220625_204258.csv: File loaded successfully!!
2022-07-01/23:31:38		 phishing_20220701_233120.csv: File loaded successfully!!
2022-07-01/23:31:38		 phishing_20220701_233120.csv: File loaded successfully!!
2022-07-01/23:31:39		 phishing_20220701_233120.csv: File loaded successfully!!
2022-07-01/23:31:40		 phishing_20220701_233120.csv: File loaded successfully!!
2022-07-01/23:31:40		 phishing_20220701_233120.csv: File loaded successfully!!
2022-07-01/23:31:41		 phishing_20220701_233120.csv: File loaded successfully!!
2022-07-01/23:31:41		 phishing_20220701_233120.csv: File loaded successfully!!
2022-07-01/23:31:42		 phishing_20220701_233120.csv: File loaded successfully!!
2022-07-01/23:31:42		 phishing_20220701_233120.csv: File loaded successfully!!
2022-07-01/23:37:15		 phishing_20220701_233656.csv: File loaded successfully!!
2022-07-01/23:37:15		 phishing_20220701_233656.csv: File loaded successfully!!
2022-07-01/23:37:16		 phishing_20220701_233656.csv: File loaded successfully!!
2022-07-01/23:37:16		 phishing_20220701_233656.csv: File loaded successfully!!
2022-07-01/23:37:17		 phishing_20220701_233656.csv: File loaded successfully!!
2022-07-01/23:37:17		 phishing_20220701_233656.csv: File loaded successfully!!
2022-07-01/23:37:18		 phishing_20220701_233656.csv: File loaded successfully!!
2022-07-01/23:37:19		 phishing_20220701_233656.csv: File loaded successfully!!
2022-07-01/23:37:19		 phishing_20220701_233656.csv: File loaded successfully!!
2022-07-01/23:44:56		 phishing_20220701_234447.csv: File loaded successfully!!
2022-07-01/23:44:56		 phishing_20220701_234447.csv: File loaded successfully!!
2022-07-01/23:44:56		 phishing_20220701_234447.csv: File loaded successfully!!
2022-07-01/23:44:56		 phishing_20220701_234447.csv: File loaded successfully!!
2022-07-01/23:44:57		 phishing_20220701_234447.csv: File loaded successfully!!
2022-07-01/23:44:57		 phishing_20220701_234447.csv: File loaded successfully!!
2022-07-01/23:44:57		 phishing_20220701_234447.csv: File loaded successfully!!
2022-07-01/23:44:57		 phishing_20220701_234447.csv: File loaded successfully!!
2022-07-01/23:44:57		 phishing_20220701_234447.csv: File loaded successfully!!
2022-07-01/23:51:11		 phishing_20220701_235109.csv: File loaded successfully!!
2022-07-01/23:51:11		 phishing_20220701_235109.csv: File loaded successfully!!
2022-07-01/23:51:11		 phishing_20220701_235109.csv: File loaded successfully!!
2022-07-01/23:51:11		 phishing_20220701_235109.csv: File loaded successfully!!
2022-07-01/23:51:11		 phishing_20220701_235109.csv: File loaded successfully!!
2022-07-01/23:51:12		 phishing_20220701_235109.csv: File loaded successfully!!
2022-07-01/23:51:12		 phishing_20220701_235109.csv: File loaded successfully!!
2022-07-02/01:20:37		 phishing_20220702_012031.csv: File loaded successfully!!
2022-07-02/01:20:37		 phishing_20220702_012031.csv: File loaded successfully!!
2022-07-02/01:20:37		 phishing_20220702_012031.csv: File loaded successfully!!
2022-07-02/01:20:38		 phishing_20220702_012031.csv: File loaded successfully!!
2022-07-02/01:20:38		 phishing_20220702_012031.csv: File loaded successfully!!
2022-07-02/01:20:38		 phishing_20220702_012031.csv: File loaded successfully!!
2022-07-02/01:20:38		 phishing_20220702_012031.csv: File loaded successfully!!
2022-07-02/01:20:38		 phishing_20220702_012031.csv: File loaded successfully!!
2022-07-02/01:20:38		 phishing_20220702_012031.csv: File loaded successfully!!
2022-07-02/10:58:52		 phishing_20220702_105845.csv: File loaded successfully!!
2022-07-02/10:58:52		 phishing_20220702_105845.csv: File loaded successfully!!
2022-07-02/10:58:52		 phishing_20220702_105845.csv: File loaded successfully!!
2022-07-02/10:58:52		 phishing_20220702_105845.csv: File loaded successfully!!
2022-07-02/10:58:52		 phishing_20220702_105845.csv: File loaded successfully!!
2022-07-02/10:58:52		 phishing_20220702_105845.csv: File loaded successfully!!
2022-07-02/10:58:52		 phishing_20220702_105845.csv: File loaded successfully!!
2022-07-02/11:05:06		 phishing_20220702_110504.csv: File loaded successfully!!
2022-07-02/11:05:06		 phishing_20220702_110504.csv: File loaded successfully!!
2022-07-02/11:05:06		 phishing_20220702_110504.csv: File loaded successfully!!
2022-07-02/11:05:06		 phishing_20220702_110504.csv: File loaded successfully!!
2022-07-02/11:05:06		 phishing_20220702_110504.csv: File loaded successfully!!
2022-07-02/11:05:06		 phishing_20220702_110504.csv: File loaded successfully!!
2022-07-02/11:08:13		 phishing_20220702_110755.csv: File loaded successfully!!
2022-07-02/11:08:14		 phishing_20220702_110755.csv: File loaded successfully!!
2022-07-02/11:08:14		 phishing_20220702_110755.csv: File loaded successfully!!
2022-07-02/11:08:15		 phishing_20220702_110755.csv: File loaded successfully!!
2022-07-02/11:08:15		 phishing_20220702_110755.csv: File loaded successfully!!
2022-07-02/11:08:16		 phishing_20220702_110755.csv: File loaded successfully!!
2022-07-02/11:10:31		 phishing_20220702_111029.csv: File loaded successfully!!
2022-07-02/11:10:31		 phishing_20220702_111029.csv: File loaded successfully!!
2022-07-02/11:10:31		 phishing_20220702_111029.csv: File loaded successfully!!
2022-07-02/11:10:31		 phishing_20220702_111029.csv: File loaded successfully!!
2022-07-02/11:10:31		 phishing_20220702_111029.csv: File loaded successfully!!
2022-07-02/11:10:31		 phishing_20220702_111029.csv: File loaded successfully!!
